Internship Id,Role,Company Name,Location,Duration,Stipend,Intern Type,Skills,Perks,Hiring Since,Opportunity Date,Opening,Hired Candidate,Number of Applications,Website Link,Stipend Amount,Has Skills,Has Perks,Stipend Specified,City,Country,Posting Date,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Duration Category_Long-term (5-6 months),Duration Category_Medium-term (3-4 months),Duration Category_Short-term (1-2 months),Stipend Currency_GBP,Stipend Currency_INR,Stipend Currency_Performance-based,Stipend Currency_USD,Stipend Currency_Unknown,Stipend Currency_Unpaid,Stipend Currency_Unspecified
2461824,Flutter Development Internship (Remote),OyeLabs,"('Work from home',)",6,"₹ 5,000-9,000 /month",['Internship with job offer'],"['Android', 'Dart', 'Firebase', 'Flutter', 'GitHub', 'iOS', 'Java', 'Kotlin', 'REST API']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since December 2019,861 opportunities posted,2,72 candidates hired,0.0,,5000.0,True,True,True,('Work from home',),,,,,9,3,True,False,False,False,True,False,False,False,False,False
2455798,Company Secretary (CS) Internship,Elisiba Suresh,"('Bangalore',)",6,"₹ 10,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://www.enzen.com,10000.0,True,True,True,('Bangalore',),,,,,4,4,True,False,False,False,True,False,False,False,False,False
2460200,Recruitment Consultant Internship,ReDeploy Private Limited,"('Hyderabad',)",3,"₹ 3,000 /month",['Internship'],['Recruitment'],"['Certificate', 'Letter of recommendation']",Hiring since December 2022,12 opportunities posted,4,1 candidate hired,0.0,,3000.0,True,True,True,('Hyderabad',),,,,,1,2,False,True,False,False,True,False,False,False,False,False
2458871,Digital Marketing Internship,The Glitter Exports,"('Delhi',)",1,"₹ 8,000 /month +  Incentives",['Internship'],"['Digital Marketing', 'English Proficiency (Spoken)']",['Certificate'],Hiring since April 2024,1 opportunity posted,3,,0.0,,8000.0,True,True,True,('Delhi',),,,,,2,1,False,False,True,False,True,False,False,False,False,False
2461176,Social Media Marketing Internship,Wildpunk Retail,"('Noida',)",2,"₹ 7,000 /month",['Internship'],"['Content Writing', 'Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code']",Hiring since April 2024,1 opportunity posted,3,,0.0,http://wildpunk.in,7000.0,True,True,True,('Noida',),,,,,7,4,False,False,True,False,True,False,False,False,False,False
2458658,Business Development (Sales) Internship (Remote),Quantum IT,"('Work from home',)",6,"₹ 8,000-10,000 /month",['Internship'],"['Business Research', 'Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Marketing', 'Sales', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since October 2018,798 opportunities posted,6,111 candidates hired,0.0,http://www.quantumitinnovation.com/,8000.0,True,True,True,('Work from home',),,,,,7,3,True,False,False,False,True,False,False,False,False,False
2461709,Marketing Associate Internship (Part time/Remote),Pawzz,"('Work from home',)",3,"₹ 1,500-10,000 /month",['Internship'],"['Business Analysis', 'Business Research', 'Client Relationship', 'Content Marketing', 'Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Marketing', 'Marketing Programs', 'Marketing Strategies', 'MS-Office', 'Sales pitch', 'Social Media Marketing']","['Certificate', 'Letter of recommendation']",Hiring since January 2024,62 opportunities posted,15,192 candidates hired,0.0,,1500.0,True,True,True,('Work from home',),,,,,13,2,False,True,False,False,True,False,False,False,False,False
2460032,Corporate Sales Internship,Barakhadee,"('Pune',)",3,"₹ 9,000 /month",['Internship with job offer'],"['Business Research', 'Canva', 'Content Marketing', 'Digital Marketing', 'Effective Communication', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'Sales pitch']",['Job offer'],Hiring since April 2023,9 opportunities posted,3,3 candidates hired,0.0,,9000.0,True,True,True,('Pune',),,,,,11,1,False,True,False,False,True,False,False,False,False,False
2461162,Business Development (Sales) Internship,SUREHOUSE Consulting Pvt Ltd,"('Gurgaon',)",6,"₹ 15,000 /month",['Internship with job offer'],"['Certificate', 'Letter of recommendation', 'Job offer']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since April 2024,1 opportunity posted,5,,0.0,http://surehouseconsulting.com,15000.0,True,True,True,('Gurgaon',),,,,,3,3,True,False,False,False,True,False,False,False,False,False
2459792,Search Engine Optimization (SEO) Internship (Remote),Artisanat Overseas,"('Work from home',)",3,"₹ 5,000 /month +  Incentives",['Internship with job offer'],"['Google AdWords', 'Google Analytics', 'Search Engine Optimization (SEO)', 'WordPress']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://artisanats.in,5000.0,True,True,True,('Work from home',),,,,,4,4,False,True,False,False,True,False,False,False,False,False
2458576,Social Media Managment Internship,Freshverse Foods Private Limited,"('Gurgaon',)",3,"₹ 10,000 /month",['Internship'],"['Content Writing', 'Creative Writing', 'Instagram Marketing', 'Social Media Marketing', 'Video Editing', 'Video Making']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,0.0,,10000.0,True,True,True,('Gurgaon',),,,,,6,4,False,True,False,False,True,False,False,False,False,False
2458505,Management Internship,Code Square Technologies,"('Indore',)",6,"₹ 6,000 /month",['Internship'],"['Effective Communication', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since May 2023,4 opportunities posted,2,,0.0,https://www.codesquaretech.com/,6000.0,True,True,True,('Indore',),,,,,2,4,True,False,False,False,True,False,False,False,False,False
2459800,Digital Marketing Internship (Part time/Remote),An Example Personalized Centre,"('Work from home',)",4,"₹ 2,000-5,000 /month",['Internship with job offer'],"['Creative Writing', 'English Proficiency (Spoken)', 'Instagram Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://anexample.co.in,2000.0,True,True,True,('Work from home',),,,,,3,4,False,True,False,False,True,False,False,False,False,False
2461744,SME Chemistry(Graduation) Internship (Remote),QA Solvers,"('Work from home',)",3,"₹ 15,000-20,000 /month",['Internship'],"['Chemistry', 'Content Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Subject Matter Expert (SME)']",['Certificate'],Hiring since November 2020,1217 opportunities posted,5,74 candidates hired,0.0,http://qasolvers.com,15000.0,True,True,True,('Work from home',),,,,,5,1,False,True,False,False,True,False,False,False,False,False
2461742,SME Chemical Engineering (Graduation) Internship (Remote),QA Solvers,"('Work from home',)",3,"₹ 15,000-20,000 /month",['Internship'],"['Chemistry', 'Content Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Subject Matter Expert (SME)']","['Certificate', 'Letter of recommendation']",Hiring since November 2020,1217 opportunities posted,5,74 candidates hired,0.0,http://qasolvers.com,15000.0,True,True,True,('Work from home',),,,,,5,2,False,True,False,False,True,False,False,False,False,False
2461152,Digital Marketing Internship (Part time),Boxes Of Goodness,"('Mumbai',)",3,"₹ 6,000 /month",['Internship with job offer'],"['Canva', 'Creative Writing', 'Digital Marketing', 'Facebook Marketing', 'Instagram Marketing', 'Photography', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Job offer']",Hiring since April 2024,1 opportunity posted,2,,0.0,http://boxesofgoodness.in,6000.0,True,True,True,('Mumbai',),,,,,7,5,False,True,False,False,True,False,False,False,False,False
2458583,Database Building/Management Internship,Legalgita,"('Noida',)",6,"₹ 20,000 /month",['Internship with job offer'],"['Oracle', 'Python']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Job offer']",Hiring since April 2024,1 opportunity posted,1,,0.0,https://legalgita.com,20000.0,True,True,True,('Noida',),,,,,2,5,True,False,False,False,True,False,False,False,False,False
2457442,Wealth Management And Mutual Funds Internship (Part time/Remote),Arth Vipra Finvest,"('Work from home',)",2,"₹ 1,000 /month +  Incentives",['Internship with job offer'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since April 2024,1 opportunity posted,30,,0.0,http://arthvipra.com,1000.0,True,True,True,('Work from home',),,,,,4,4,False,False,True,False,True,False,False,False,False,False
2461132,Graphic Design Internship,Feedx Foods Private Limited,"('Delhi, South',)",2,"₹ 10,000-12,000 /month",['Internship'],"['Adobe Illustrator', 'Adobe Photoshop', 'CorelDRAW']","['Certificate', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,1,,0.0,,10000.0,True,True,True,('Delhi,),,,,,3,3,False,False,True,False,True,False,False,False,False,False
2459975,Photography Internship (Part time),TANN TRIM,"('Delhi',)",6,"₹ 6,000-10,000 /month",['Internship'],"['Photography', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code']",Hiring since August 2020,36 opportunities posted,2,1 candidate hired,0.0,http://tanntrim.com,6000.0,True,True,True,('Delhi',),,,,,2,4,True,False,False,False,True,False,False,False,False,False
2461681,Marketing Internship,Qualis Engineers,"('Pune',)",6,"₹ 6,000 /month",['Internship with job offer'],"['Market Analysis', 'Prospecting']","['Letter of recommendation', 'Informal dress code', '5 days a week', 'Job offer']",Hiring since October 2019,152 opportunities posted,2,,0.0,https://www.qualisengineers.com,6000.0,True,True,True,('Pune',),,,,,2,4,True,False,False,False,True,False,False,False,False,False
2458603,Digital Marketing Internship,iBoss Tech Solutions,"('Noida',)",6,"₹ 30,000 /month",['Internship'],"['Adobe Creative Suite', 'Content Marketing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Social Media Marketing', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since October 2022,18 opportunities posted,1,3 candidates hired,0.0,http://www.ibosstechsolutions.com/,30000.0,True,True,True,('Noida',),,,,,8,5,True,False,False,False,True,False,False,False,False,False
2461737,MERN Stack Developer Internship,Isourse,"('Delhi',)",6,"₹ 20,000 /month",['Internship with job offer'],"['AngularJS', 'Bootstrap', 'CSS', 'Express.js', 'HTML', 'JavaScript', 'MEAN/MERN Stack', 'MongoDB', 'Node.js', 'React', 'ReactJS', 'Redux', 'Tailwind CSS']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since September 2018,847 opportunities posted,6,57 candidates hired,0.0,,20000.0,True,True,True,('Delhi',),,,,,13,3,True,False,False,False,True,False,False,False,False,False
2460904,PHP Laravel Developer Internship (Remote),Rambee Softech,"('Work from home',)",6,"₹ 1,000 /month +  Incentives",['Internship'],"['HTML&CSS', 'LARAVEL', 'MySQL', 'PHP', 'REST API']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://rambeesoftech.com,1000.0,True,True,True,('Work from home',),,,,,5,4,True,False,False,False,True,False,False,False,False,False
2457390,Flutter Development Internship (Remote),Duel Inc.,"('Work from home',)",3,"₹ 15,000 /month",['Internship'],"['Android', 'Cloud Firestore', 'Dart', 'Firebase', 'Flutter', 'iOS', 'REST API']","['Certificate', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,1,,0.0,,15000.0,True,True,True,('Work from home',),,,,,7,2,False,True,False,False,True,False,False,False,False,False
2458611,Video Editing/Making Internship (Remote),Geek Online Ventures Private Limited,"('Work from home',)",2,"₹ 1,000-2,000 /month",['Internship'],"['3ds Max', 'Adobe XD', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since July 2022,2 opportunities posted,2,3 candidates hired,0.0,http://www.geekcreativeagency.com,1000.0,True,True,True,('Work from home',),,,,,3,3,False,False,True,False,True,False,False,False,False,False
2459667,Venture Capital Internship (Remote),SenseAI Ventures,"('Work from home',)",2,"₹ 8,000 /month +  Incentives",['Internship'],"['Advanced Excel', 'Business Analysis']",['5 days a week'],Hiring since April 2024,1 opportunity posted,2,,0.0,https://www.senseai.ai/,8000.0,True,True,True,('Work from home',),,,,,2,1,False,False,True,False,True,False,False,False,False,False
2461130,Digital Marketing Internship (Remote),Studio Trellis,"('Work from home',)",6,"₹ 5,000 /month",['Internship'],"['Digital Marketing', 'Email Marketing', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,2,,0.0,https://www.linkedin.com/company/studio-trellis,5000.0,True,True,True,('Work from home',),,,,,7,3,True,False,False,False,True,False,False,False,False,False
2460772,Event Management Internship (Remote),Shrustii Multicultural Centre,"('Work from home',)",3,"₹ 3,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since September 2016,12 opportunities posted,5,10 candidates hired,0.0,http://www.ieffindia.com/,3000.0,True,True,True,('Work from home',),,,,,4,3,False,True,False,False,True,False,False,False,False,False
2461208,Dietetics/Nutrition Internship,Ekta Gupta,"('Delhi',)",3,"₹ 2,500 /month",['Internship'],"['Dietetics/Nutrition', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel']",[],Hiring since April 2024,1 opportunity posted,3,,0.0,https://instagram.com/go__diet,2500.0,True,False,True,('Delhi',),,,,,4,0,False,True,False,False,True,False,False,False,False,False
2461210,Business Development (Sales) Internship (Part time),Techbyte India Engineering Pvt Ltd,"('Bangalore',)",2,"₹ 10,000 /month +  Incentives",['Internship'],"['Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,5,,0.0,http://techbytesoftwares.in,10000.0,True,True,True,('Bangalore',),,,,,4,5,False,False,True,False,True,False,False,False,False,False
2461227,Sales Telecalling Internship (Remote),SREEVEL MINERALS PVT LTD,"('Work from home',)",6,"₹ 2,000 /month +  Incentives",['Internship with job offer'],"['CRM', 'English Proficiency (Spoken)', 'Google Workspace', 'MS-Excel', 'Sales', 'Sales pitch']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Job offer']",Hiring since April 2024,1 opportunity posted,2,,0.0,http://sreevel.com,2000.0,True,True,True,('Work from home',),,,,,6,5,True,False,False,False,True,False,False,False,False,False
2461222,Architecture Internship (Part time/Remote),Formexus Design,"('Work from home',)",2,"₹ 2,500 /month +  Incentives",['Internship'],"['3ds Max', 'Adobe Photoshop', 'AutoCAD', 'Autodesk Revit', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://formexusdesign.com,2500.0,True,True,True,('Work from home',),,,,,5,3,False,False,True,False,True,False,False,False,False,False
2461232,Digital Marketing Internship (Remote),Websigma Private Limited,"('Work from home',)",2,"₹ 6,000 /month",['Internship'],"['Creative Writing', 'Digital Marketing', 'Instagram Marketing', 'LinkedIn Marketing']","['Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://websigmaglobal.com,6000.0,True,True,True,('Work from home',),,,,,4,2,False,False,True,False,True,False,False,False,False,False
2458577,Video Editing/Making Internship,Thousand Words Production,"('Delhi, West',)",2,"₹ 8,000 /month",['Internship'],"['Video Editing', 'Video Making']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since January 2020,26 opportunities posted,2,1 candidate hired,0.0,https://instagram.com/thousandwordsproduction123,8000.0,True,True,True,('Delhi,),,,,,2,4,False,False,True,False,True,False,False,False,False,False
2459334,Accounting & Taxation Internship,Xpert Consulting,"('Gurgaon',)",6,"₹ 4,000-6,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,0.0,,4000.0,True,True,True,('Gurgaon',),,,,,5,5,True,False,False,False,True,False,False,False,False,False
2457464,Influencer Marketing Internship,Canopus Media,"('Delhi',)",3,"₹ 5,000 /month",['Internship'],['Social Media Marketing'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code']",Hiring since November 2023,5 opportunities posted,2,,0.0,https://www.linkedin.com/company/canopusmedia/,5000.0,True,True,True,('Delhi',),,,,,1,4,False,True,False,False,True,False,False,False,False,False
2458553,Talent Acquisition Internship,2070Health,"('Mumbai',)",3,"₹ 20,000-50,000 /month",['Internship'],"['English Proficiency (Spoken)', 'MS-Excel']","['Certificate', '5 days a week']",Hiring since March 2024,2 opportunities posted,2,,0.0,http://2070health.com,20000.0,True,True,True,('Mumbai',),,,,,2,2,False,True,False,False,True,False,False,False,False,False
2461671,Media & Public Relations (PR) Internship,Avataryug,"('Thane, Navi Mumbai, Mumbai',)",3,"₹ 8,000 /month",['Internship with job offer'],"['Content Writing', 'Effective Communication']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Free snacks & beverages', 'Job offer']",Hiring since October 2023,10 opportunities posted,1,,0.0,https://avataryug.com,8000.0,True,True,True,('Thane,),,,,,2,6,False,True,False,False,True,False,False,False,False,False
2461747,Content Writing Internship (Remote),Assignment Wale,"('Work from home',)",4,"₹ 5,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Written)', 'Report Writing']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since May 2023,27 opportunities posted,5,3 candidates hired,0.0,https://assignmentwale.com,5000.0,True,True,True,('Work from home',),,,,,3,3,False,True,False,False,True,False,False,False,False,False
2461233,Digital Marketing Internship,Urvashi  Sood,"('Ghaziabad',)",3,"₹ 4,000 /month +  Incentives",['Internship'],"['Creative Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)']",['Informal dress code'],Hiring since April 2024,1 opportunity posted,5,,0.0,https://sqccertification.com,4000.0,True,True,True,('Ghaziabad',),,,,,6,1,False,True,False,False,True,False,False,False,False,False
2461121,Marketing And Sales Internship (Remote),Fortune Investments,"('Work from home',)",2,"₹ 2,000 /month +  Incentives",['Internship'],"['Effective Communication', 'Financial literacy']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,3,,0.0,http://fortuneinvests.com,2000.0,True,True,True,('Work from home',),,,,,2,4,False,False,True,False,True,False,False,False,False,False
2461234,Social Media Marketing Internship (Part time/Remote),Ekta Jain,"('Work from home',)",3,"₹ 2,500 /month",['Internship'],"['Canva', 'Content Marketing', 'English Proficiency (Written)', 'Facebook Ads', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']",[],Hiring since April 2024,1 opportunity posted,3,,0.0,https://instagram.com/Go__Diet,2500.0,True,False,True,('Work from home',),,,,,8,0,False,True,False,False,True,False,False,False,False,False
2461668,Social Media Marketing Internship,Ekta  Bharti,"('Pune',)",3,"₹ 5,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Spoken)', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation']",Hiring since May 2023,5 opportunities posted,2,,0.0,https://www.linkedin.com/in/ekta-bharti-6177b6148,5000.0,True,True,True,('Pune',),,,,,7,2,False,True,False,False,True,False,False,False,False,False
2459635,Event Management Internship,Aprille Events,"('Mumbai',)",6,"₹ 12,000-15,000 /month",['Internship'],"['English Proficiency (Spoken)', 'MS-Excel', 'MS-Office', 'MS-PowerPoint']","['Letter of recommendation', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,0.0,http://aprille.in,12000.0,True,True,True,('Mumbai',),,,,,4,2,True,False,False,False,True,False,False,False,False,False
2461114,Marketing Internship,Witbran,"('Bangalore',)",3,"₹ 10,000 /month",['Internship'],"['Digital Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://witbran.com,10000.0,True,True,True,('Bangalore',),,,,,3,5,False,True,False,False,True,False,False,False,False,False
2460564,Graphic Design Internship,Enebro Aromatics,"('Delhi',)",6,"₹ 15,000 /month",['Internship'],"['Adobe After Effects', 'Adobe Creative Suite', 'Adobe Illustrator', 'Adobe Indesign', 'Adobe Photoshop', 'Adobe Photoshop Lightroom CC', 'Adobe Premiere Pro', 'CorelDRAW', 'UI & UX Design', 'Video Editing']",[],Hiring since April 2024,1 opportunity posted,1,,0.0,,15000.0,True,False,True,('Delhi',),,,,,10,0,True,False,False,False,True,False,False,False,False,False
2461112,Marketing Specialist Internship,Alfa PEB Limited,"('Hosur',)",2,"₹ 5,000 /month",['Internship'],"['Sales', 'Sales pitch']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since April 2024,1 opportunity posted,6,,0.0,http://alfapebltd.com,5000.0,True,True,True,('Hosur',),,,,,2,3,False,False,True,False,True,False,False,False,False,False
2461700,Business Development (BD) Internship (Part time/Remote),Pawzz,"('Work from home',)",3,"₹ 1,500-10,000 lump sum",['Internship'],"['Business Analysis', 'Business Research', 'Content Marketing', 'Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Marketing', 'Recruitment', 'Sales', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since January 2020,1613 opportunities posted,25,4222 candidates hired,0.0,,1500.0,True,True,True,('Work from home',),,,,,10,3,False,True,False,False,True,False,False,False,False,False
2460596,HR Consultant Internship (Part time),Sneha Pai,"('Mumbai',)",3,"₹ 5,000 /month",['Internship'],['Recruitment'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,3,,0.0,http://www.choiceindia.com,5000.0,True,True,True,('Mumbai',),,,,,1,5,False,True,False,False,True,False,False,False,False,False
2461098,Social Media Marketing Internship,BFL Brandfolio Pvt Ltd.,"('Gurgaon',)",3,"₹ 12,000 /month",['Internship'],"['Creative Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,0.0,,12000.0,True,True,True,('Gurgaon',),,,,,8,5,False,True,False,False,True,False,False,False,False,False
2460600,Marketing Internship,CLIVE INCORPORATION,"('Mumbai',)",3,"₹ 10,000 /month",['Internship'],['Effective Communication'],['Certificate'],Hiring since April 2024,1 opportunity posted,4,,0.0,http://cliveinc.in/about-us.html,10000.0,True,True,True,('Mumbai',),,,,,1,1,False,True,False,False,True,False,False,False,False,False
2453691,Social Media Marketing Internship (Part time/Remote),"Women’s Indian Chamber Of Commerce And Industry, Anti Sexual Harassment Council, Bihar","('Work from home',)",3,Unpaid,['Internship'],"['Instagram Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,10,,0.0,,0.0,True,True,True,('Work from home',),,,,,3,3,False,True,False,False,False,False,False,False,True,False
2461729,English Teacher Internship (Remote),WizKlub Learning,"('Work from home',)",2,"₹ 15,000 /month",['Internship'],"['Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Online Teaching']",['Certificate'],Hiring since December 2017,653 opportunities posted,50,219 candidates hired,0.0,https://wizklub.com/,15000.0,True,True,True,('Work from home',),,,,,4,1,False,False,True,False,True,False,False,False,False,False
2460609,Business Development (Sales) Internship,Shray Verma,"('Jaipur',)",2,"₹ 6,000 /month",['Internship'],"['Client Relationship', 'English Proficiency (Spoken)', 'Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,4,,0.0,https://demowebsite1708084861328020.justdial.com/offer-304TB5J8DFP123-12357s8UZ,6000.0,True,True,True,('Jaipur',),,,,,3,5,False,False,True,False,True,False,False,False,False,False
2460626,CA Articleship Internship (Remote),Bhatia Soni & Company,"('Work from home',)",36,"₹ 4,000 /month",['Internship'],"['MS-Office', 'Tally']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,0.0,https://bhatiasoni.com/,4000.0,True,True,True,('Work from home',),,,,,2,4,False,False,False,False,True,False,False,False,False,False
2458520,Social Media Marketing Internship,Mokalbari Kanoi Tea Private Limited,"('Kolkata',)",2,"₹ 7,500 /month +  Incentives",['Internship'],"['Creative Writing', 'Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Facebook Marketing', 'Instagram Marketing', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2022,3 opportunities posted,2,,0.0,http://mokalbaritea.in,7500.0,True,True,True,('Kolkata',),,,,,10,3,False,False,True,False,True,False,False,False,False,False
2461088,Admin Internship,Amanzi Logistics,"('Bhopal',)",3,"₹ 2,000 /month +  Incentives",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word']","['Certificate', 'Job offer']",Hiring since April 2024,1 opportunity posted,1,,0.0,http://www.amanzilogistics.com,2000.0,True,True,True,('Bhopal',),,,,,5,2,False,True,False,False,True,False,False,False,False,False
2461722,Content Writing Internship (Remote),GiveIndia,"('Work from home',)",3,"₹ 5,000 /month",['Internship'],"['Content Writing', 'English Proficiency (Spoken)', 'Research and Analytics']","['Certificate', 'Flexible work hours', '5 days a week']",Hiring since January 2022,49 opportunities posted,1,14 candidates hired,0.0,https://monthly.giveindia.org/,5000.0,True,True,True,('Work from home',),,,,,3,3,False,True,False,False,True,False,False,False,False,False
2460634,Marketing Internship,Boxoffice Space LLP,"('Pune',)",2,"₹ 8,000 /month",['Internship with job offer'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since April 2024,1 opportunity posted,4,,0.0,http://boxofficespace.in,8000.0,True,True,True,('Pune',),,,,,4,4,False,False,True,False,True,False,False,False,False,False
2447088,Recruitment Internship,Adit Arora,"('Indore',)",3,"₹ 5,000 /month +  Incentives",['Internship'],"['Certificate', 'Letter of recommendation', 'Informal dress code']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since April 2024,1 opportunity posted,2,,0.0,http://linkedin.com/in/adit-arora-62b387122,5000.0,True,True,True,('Indore',),,,,,3,3,False,True,False,False,True,False,False,False,False,False
2460853,Video Editing/Making Internship (Remote),Heights Of Social,"('Work from home',)",3,"₹ 3,000 /month",['Internship'],"['Adobe Premiere Pro', 'Final Cut Pro', 'Video Editing', 'Video Making']",['Flexible work hours'],Hiring since April 2024,1 opportunity posted,5,,0.0,https://instagram.com/Heightsofsocial,3000.0,True,True,True,('Work from home',),,,,,4,1,False,True,False,False,True,False,False,False,False,False
